id,pid,ms_subclass,ms_zoning,lot_area,lot_shape,lot_config,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice
648,535352090,30,RL,8480,4,Corner,NAmes,1Story,5,6,1945,1950,MetalSd,MetalSd,None,0.0,3,CBlock,700.0,0.0,93.0,793.0,3,793,0,0,793,1.0,0.0,1,0,2,1,3,4,0,1.0,240.0,0,0,0,0,0,0,0,8,2009,113000
279,908103350,80,RL,6305,4,Inside,Edwards,SLvl,6,6,1975,1975,Plywood,Plywood,None,0.0,3,CBlock,528.0,0.0,480.0,1008.0,3,1096,0,0,1096,1.0,0.0,1,0,3,1,4,5,1,1.0,352.0,0,0,0,0,0,0,0,6,2010,125200
1705,528142050,60,RL,9709,3,Inside,NridgHt,2Story,8,5,2007,2007,VinylSd,VinylSd,Stone,120.0,5,PConc,778.0,0.0,140.0,918.0,5,958,1142,0,2100,1.0,0.0,2,1,3,1,6,8,2,3.0,786.0,172,104,0,0,0,0,0,9,2007,319500
1257,535380050,50,RL,10930,4,Inside,NAmes,1.5Fin,5,6,1945,1950,MetalSd,MetalSd,None,0.0,3,CBlock,580.0,0.0,333.0,913.0,3,1048,510,0,1558,1.0,0.0,1,1,3,1,4,6,1,1.0,288.0,0,0,0,0,0,0,0,4,2008,140000
2894,916325040,20,RL,50102,3,Inside,Timber,1Story,6,5,1958,1958,Plywood,Plywood,None,0.0,3,CBlock,909.0,0.0,723.0,1632.0,3,1650,0,0,1650,1.0,0.0,1,0,2,1,4,6,2,2.0,518.0,0,0,0,0,138,0,0,3,2006,250764
1062,528142020,60,RL,8899,4,Inside,NridgHt,2Story,8,5,2007,2007,VinylSd,VinylSd,Stone,108.0,5,PConc,40.0,0.0,908.0,948.0,5,948,1140,0,2088,0.0,0.0,2,1,4,1,5,10,1,3.0,656.0,100,24,0,0,0,0,0,6,2008,250000
1729,528218020,60,RL,10237,4,Inside,Gilbert,2Story,6,5,2005,2006,VinylSd,VinylSd,None,0.0,4,PConc,0.0,0.0,768.0,768.0,5,768,768,0,1536,0.0,0.0,2,1,3,1,5,6,1,2.0,400.0,100,38,0,0,0,0,0,6,2007,176000
1925,535177110,20,RL,9736,4,Inside,NAmes,1Story,6,6,1957,1969,Wd Sdng,Wd Sdng,BrkFace,289.0,3,CBlock,668.0,138.0,525.0,1331.0,4,1721,0,0,1721,0.0,0.0,1,0,4,1,4,8,3,2.0,464.0,0,0,0,0,0,0,0,4,2007,174850
415,527455050,160,RL,2364,4,Inside,NPkVill,2Story,6,5,1978,1978,Plywood,Brk Cmn,None,0.0,3,CBlock,320.0,0.0,484.0,804.0,3,804,744,0,1548,0.0,1.0,2,1,3,1,4,7,1,2.0,440.0,108,0,0,0,0,0,0,7,2009,147000
78,531452020,120,RL,7892,4,Inside,SawyerW,1Story,6,5,1979,1979,Plywood,Plywood,None,0.0,3,CBlock,0.0,0.0,918.0,918.0,3,918,0,0,918,0.0,0.0,2,0,2,1,4,5,1,1.0,264.0,28,0,0,0,0,0,0,4,2010,99500
1756,528280110,60,RL,7917,4,Inside,Gilbert,2Story,6,5,1999,2000,VinylSd,VinylSd,None,0.0,3,PConc,0.0,0.0,953.0,953.0,5,953,694,0,1647,0.0,0.0,2,1,3,1,4,7,1,2.0,460.0,0,40,0,0,0,0,0,8,2007,175000
1280,535456100,20,RL,7200,4,Inside,NAmes,1Story,5,7,1954,1954,MetalSd,MetalSd,None,0.0,3,CBlock,0.0,0.0,825.0,825.0,3,825,0,0,825,0.0,1.0,1,0,2,1,4,4,0,1.0,350.0,0,0,0,0,0,0,0,7,2008,109500
1928,535181030,20,RL,12155,1,Inside,NAmes,1Story,6,3,1970,1970,Plywood,Plywood,None,0.0,3,CBlock,1237.0,0.0,420.0,1657.0,4,1657,0,0,1657,0.0,1.0,2,0,3,1,4,7,1,2.0,484.0,0,0,0,0,147,0,0,3,2007,163500
2671,903200050,30,RL,7446,4,Corner,BrkSide,1Story,4,5,1941,1950,WdShing,Wd Shng,None,0.0,3,CBlock,266.0,0.0,522.0,788.0,3,788,0,0,788,0.0,0.0,1,0,2,1,4,4,2,0.0,0.0,0,0,0,0,0,0,0,4,2006,100000
2501,533125120,60,RL,11025,4,Inside,NoRidge,2Story,8,5,1992,1993,HdBoard,ImStucc,BrkFace,692.0,4,PConc,1118.0,0.0,216.0,1334.0,5,1520,1306,0,2826,1.0,0.0,2,1,3,1,5,9,3,3.0,888.0,177,208,186,0,0,0,0,10,2006,334000
225,905106170,20,RL,7832,4,Inside,Sawyer,1Story,5,5,1968,1968,HdBoard,HdBoard,None,0.0,3,CBlock,775.0,0.0,89.0,864.0,5,864,0,0,864,1.0,0.0,1,0,2,1,4,4,0,1.0,280.0,226,0,0,0,0,0,0,5,2010,137250
2317,527108010,60,RL,19378,3,Corner,Gilbert,2Story,7,5,2005,2006,VinylSd,VinylSd,BrkFace,456.0,4,PConc,57.0,0.0,1335.0,1392.0,5,1392,1070,0,2462,1.0,0.0,2,1,4,1,5,9,1,2.0,576.0,239,132,0,168,0,0,0,3,2006,320000
160,535401080,20,RL,9830,3,Corner,NAmes,1Story,5,7,1959,2006,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,72.0,258.0,733.0,1063.0,5,1287,0,0,1287,1.0,0.0,1,0,3,1,5,7,1,2.0,576.0,364,17,0,0,182,0,0,3,2010,162000
100,533213030,20,FV,4403,2,Inside,Somerst,1Story,7,5,2009,2009,MetalSd,MetalSd,Stone,432.0,5,PConc,578.0,0.0,892.0,1470.0,5,1478,0,0,1478,1.0,0.0,2,1,2,1,5,7,1,2.0,484.0,0,144,0,0,0,0,0,6,2010,222000
482,528250040,60,RL,8174,3,Inside,Gilbert,2Story,7,5,2003,2003,VinylSd,VinylSd,None,0.0,4,PConc,494.0,0.0,204.0,698.0,5,698,644,0,1342,1.0,0.0,2,1,3,1,5,7,1,2.0,393.0,100,56,0,0,0,0,0,5,2009,178000
177,902128170,30,RM,7200,4,Corner,OldTown,1Story,5,7,1940,1992,MetalSd,MetalSd,Stone,294.0,3,CBlock,510.0,0.0,278.0,788.0,3,804,0,0,804,1.0,0.0,1,0,2,1,5,4,2,1.0,240.0,0,0,154,0,0,0,0,2,2010,119000
1971,535477130,60,RL,7590,4,Inside,NAmes,2Story,5,5,1962,1962,VinylSd,VinylSd,BrkFace,288.0,3,CBlock,540.0,0.0,324.0,864.0,3,876,936,0,1812,0.0,0.0,2,0,4,1,4,8,1,1.0,264.0,0,168,0,0,0,0,0,7,2007,169500
484,528275070,60,RL,8795,3,Inside,Gilbert,2Story,7,5,2000,2000,VinylSd,VinylSd,None,0.0,4,PConc,300.0,0.0,652.0,952.0,5,980,1276,0,2256,0.0,0.0,2,1,4,1,5,8,1,2.0,554.0,224,54,0,0,0,0,0,4,2009,236000
1561,911370490,120,RM,3843,3,Inside,Crawfor,1Story,8,5,2007,2008,CemntBd,CmentBd,Stone,186.0,5,PConc,1476.0,0.0,120.0,1596.0,5,1648,0,0,1648,1.0,1.0,2,0,2,1,6,5,1,2.0,525.0,162,53,0,153,0,0,0,8,2008,294464
992,526354070,60,RL,11075,4,Inside,NAmes,2Story,6,5,1969,1969,HdBoard,HdBoard,None,0.0,3,CBlock,500.0,276.0,176.0,952.0,3,1092,1020,0,2112,0.0,0.0,2,1,4,1,4,9,2,2.0,576.0,280,0,0,0,0,0,0,6,2008,206900
73,531367050,60,RL,10142,3,Inside,SawyerW,2Story,7,5,2004,2004,VinylSd,VinylSd,None,0.0,4,PConc,656.0,0.0,300.0,956.0,5,956,1128,0,2084,1.0,0.0,2,1,4,1,5,8,0,2.0,618.0,0,45,0,0,0,0,0,1,2010,233000
2646,902110130,30,RM,7741,4,Inside,OldTown,1Story,6,5,1924,1950,MetalSd,MetalSd,None,0.0,3,BrkTil,143.0,72.0,817.0,1032.0,4,1032,0,0,1032,0.0,0.0,1,0,2,1,4,5,0,1.0,280.0,0,0,112,0,0,0,0,6,2006,108000
994,527106050,60,RL,8139,4,Inside,Gilbert,2Story,6,5,1995,1996,VinylSd,VinylSd,BrkFace,119.0,3,PConc,476.0,0.0,204.0,680.0,4,680,790,0,1470,0.0,0.0,2,1,3,1,4,7,1,2.0,420.0,192,49,0,0,0,0,0,10,2008,165000
2138,907200270,20,RL,8982,3,CulDSac,CollgCr,1Story,5,5,1977,1977,CemntBd,CmentBd,None,0.0,3,CBlock,539.0,0.0,501.0,1040.0,3,1040,0,0,1040,0.0,0.0,1,1,3,1,4,5,0,2.0,748.0,0,0,0,0,0,0,0,1,2007,134900
2013,903231050,45,RM,6120,4,Inside,BrkSide,1.5Unf,5,7,1939,1950,AsbShng,AsbShng,None,0.0,4,BrkTil,0.0,0.0,884.0,884.0,5,884,0,0,884,0.0,0.0,1,0,2,1,4,5,0,1.0,240.0,0,0,136,0,0,0,0,7,2007,113000
2126,907135080,20,RL,16561,2,Inside,CollgCr,1Story,5,5,1996,1996,VinylSd,VinylSd,None,0.0,3,PConc,549.0,0.0,548.0,1097.0,5,1097,0,0,1097,1.0,0.0,1,1,3,1,4,6,0,1.0,242.0,306,0,0,0,0,0,0,7,2007,147900
898,908229020,30,RL,4060,4,Corner,Edwards,1Story,5,8,1922,1950,Wd Sdng,Wd Sdng,None,0.0,3,PConc,0.0,0.0,864.0,864.0,5,864,0,0,864,0.0,0.0,1,0,2,1,4,4,0,0.0,0.0,0,96,0,0,0,0,0,7,2009,99900
1048,527453160,160,RL,2308,4,FR2,NPkVill,2Story,6,6,1975,1975,Plywood,Brk Cmn,None,0.0,3,CBlock,286.0,294.0,275.0,855.0,4,855,601,0,1456,0.0,0.0,2,1,4,1,4,7,0,2.0,460.0,0,0,0,0,0,0,0,5,2008,143000
2676,903231070,50,RM,6240,4,Inside,BrkSide,1.5Fin,6,6,1934,1950,Wd Sdng,Wd Sdng,None,0.0,3,PConc,0.0,0.0,816.0,816.0,3,816,0,360,1176,0.0,0.0,1,0,3,1,4,6,1,2.0,528.0,112,0,0,0,0,0,400,9,2006,114500
2498,532378220,20,RL,8789,3,Inside,Sawyer,1Story,5,6,1967,1967,VinylSd,VinylSd,None,0.0,3,CBlock,659.0,0.0,253.0,912.0,3,941,0,0,941,0.0,0.0,1,0,3,1,4,6,1,1.0,288.0,64,0,0,0,0,0,0,6,2006,129200
296,909427230,70,RL,9042,4,Inside,Crawfor,2Story,7,9,1941,2006,CemntBd,CmentBd,None,0.0,5,Stone,275.0,0.0,877.0,1152.0,5,1188,1152,0,2340,0.0,0.0,2,0,4,1,5,9,2,1.0,252.0,0,60,0,0,0,0,2500,5,2010,266500
354,527161040,80,RL,8923,3,Inside,Gilbert,SLvl,7,5,1998,1998,VinylSd,VinylSd,None,0.0,4,PConc,189.0,0.0,195.0,384.0,4,751,631,0,1382,0.0,0.0,2,1,3,1,4,7,1,2.0,396.0,256,0,0,0,0,0,0,2,2009,177500
970,923201100,20,RL,12518,3,Inside,Mitchel,1Story,5,7,1968,1968,HdBoard,HdBoard,BrkFace,182.0,3,CBlock,532.0,0.0,476.0,1008.0,4,1008,0,0,1008,0.0,0.0,1,0,3,1,5,6,0,1.0,384.0,144,0,0,0,0,0,0,4,2009,139500
884,907420040,60,RL,11069,4,Corner,CollgCr,2Story,6,5,2007,2007,VinylSd,VinylSd,None,0.0,4,PConc,0.0,0.0,608.0,608.0,5,608,788,0,1396,0.0,0.0,2,1,3,1,5,6,1,2.0,440.0,100,36,0,0,0,0,0,7,2009,170000
1894,534403290,60,RL,8800,4,Inside,NAmes,2Story,6,7,1964,1997,MetalSd,MetalSd,BrkFace,306.0,3,CBlock,414.0,0.0,431.0,845.0,5,845,1309,0,2154,0.0,0.0,2,1,5,1,4,8,1,2.0,539.0,0,0,0,0,161,0,0,7,2007,224500
450,528168030,60,RL,13262,3,Inside,NridgHt,2Story,8,5,2003,2004,VinylSd,VinylSd,Stone,186.0,4,PConc,0.0,0.0,1082.0,1082.0,5,1105,1295,0,2400,0.0,0.0,3,1,4,1,5,10,1,3.0,730.0,114,40,0,0,0,0,0,6,2009,290000
2031,903450060,50,RM,7758,4,Corner,IDOTRR,1.5Fin,7,4,1931,1950,Stucco,Stucco,BrkFace,600.0,3,PConc,224.0,0.0,816.0,1040.0,5,1226,592,0,1818,0.0,0.0,1,1,4,1,4,7,2,1.0,240.0,0,0,0,0,184,0,0,6,2007,169500
949,914465055,20,RL,12118,3,CulDSac,Mitchel,1Story,7,5,2004,2005,VinylSd,VinylSd,Stone,108.0,4,PConc,0.0,0.0,1710.0,1710.0,5,1710,0,0,1710,0.0,0.0,2,0,3,1,5,7,1,2.0,550.0,100,48,0,0,180,0,0,4,2009,240000
1907,534476080,20,RL,9600,4,Inside,NAmes,1Story,5,6,1955,1955,HdBoard,HdBoard,BrkFace,176.0,3,CBlock,368.0,0.0,710.0,1078.0,5,1150,0,0,1150,1.0,0.0,1,0,2,1,4,6,0,1.0,288.0,0,0,0,0,175,0,0,10,2007,144000
1906,534475170,60,RL,9500,4,Corner,NAmes,2Story,6,6,1964,1978,VinylSd,VinylSd,BrkCmn,272.0,3,CBlock,442.0,0.0,374.0,816.0,3,1127,850,0,1977,0.0,1.0,1,1,4,1,4,9,1,2.0,540.0,0,52,0,0,0,0,0,6,2007,165000
549,531452070,120,RL,7175,4,Inside,SawyerW,1Story,6,5,1990,1991,Plywood,ImStucc,None,0.0,4,PConc,0.0,0.0,1332.0,1332.0,4,1332,0,0,1332,0.0,0.0,2,0,2,1,5,5,0,2.0,542.0,0,60,0,0,0,0,0,2,2009,145000
243,905475510,20,RL,11200,3,CulDSac,Edwards,1Story,5,3,1964,1964,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,0.0,0.0,1250.0,1250.0,5,1298,0,0,1298,0.0,0.0,2,0,3,1,4,5,0,2.0,504.0,0,144,0,0,0,0,0,6,2010,114000
2365,527450010,160,RM,2760,4,Inside,BrDale,2Story,6,5,1973,1973,HdBoard,HdBoard,BrkFace,514.0,3,CBlock,0.0,0.0,525.0,525.0,3,525,567,0,1092,0.0,0.0,1,1,3,1,4,6,0,2.0,440.0,0,0,0,0,0,0,0,12,2006,105500
310,914467040,60,RL,11050,4,Inside,Mitchel,2Story,8,5,1998,1999,VinylSd,VinylSd,None,0.0,4,PConc,615.0,0.0,434.0,1049.0,5,1036,880,0,1916,1.0,0.0,2,1,3,1,5,8,1,3.0,741.0,0,70,0,0,0,0,0,5,2010,254900
1961,535451100,20,RL,7200,4,Inside,NAmes,1Story,5,3,1950,1950,WdShing,Wd Shng,None,0.0,3,CBlock,432.0,0.0,432.0,864.0,2,1238,0,0,1238,0.0,0.0,1,1,3,1,4,6,1,1.0,357.0,0,171,0,0,0,0,0,11,2007,102000
849,907194010,60,RL,12420,4,Inside,CollgCr,2Story,7,5,2001,2001,VinylSd,VinylSd,None,0.0,4,PConc,666.0,0.0,278.0,944.0,5,944,896,0,1840,1.0,0.0,2,1,3,1,5,6,0,2.0,622.0,0,45,0,0,0,0,0,6,2009,230000
2018,903233050,70,RM,6120,4,Inside,BrkSide,2Story,5,8,1920,2004,MetalSd,MetalSd,None,0.0,3,BrkTil,0.0,0.0,939.0,939.0,5,939,574,0,1513,0.0,0.0,1,1,4,1,4,8,0,1.0,180.0,24,0,150,0,0,0,0,5,2007,137500
1328,903201030,30,RL,7111,3,Inside,BrkSide,1Story,5,7,1928,1983,WdShing,Wd Shng,None,0.0,4,BrkTil,406.0,273.0,329.0,1008.0,3,1143,0,0,1143,0.0,0.0,1,0,2,1,4,5,1,1.0,288.0,265,0,0,0,0,0,0,7,2008,138000
801,906201050,80,RL,19255,3,Inside,SawyerW,SLvl,6,5,1983,1983,Wd Sdng,Wd Sdng,BrkFace,100.0,4,CBlock,70.0,450.0,0.0,520.0,4,1338,0,0,1338,0.0,0.0,1,1,2,1,5,5,1,2.0,576.0,0,0,0,0,0,0,600,9,2009,156500
400,527405180,20,RL,8120,4,Inside,NAmes,1Story,4,7,1970,1970,MetalSd,MetalSd,None,0.0,3,CBlock,191.0,0.0,673.0,864.0,5,864,0,0,864,0.0,0.0,1,0,3,1,4,5,0,2.0,463.0,0,0,0,0,0,0,0,7,2009,124500
1650,527325110,60,RL,11952,4,Inside,NWAmes,2Story,7,6,1977,1977,WdShing,Plywood,None,0.0,3,CBlock,0.0,0.0,808.0,808.0,3,1161,808,0,1969,0.0,0.0,2,1,3,1,4,8,1,2.0,534.0,0,0,0,0,276,0,0,11,2007,190000
1084,528228465,20,RL,3182,4,Inside,Blmngtn,1Story,7,5,2007,2007,VinylSd,VinylSd,BrkFace,16.0,4,PConc,0.0,0.0,1266.0,1266.0,5,1266,0,0,1266,0.0,0.0,2,0,2,1,5,6,1,2.0,388.0,100,16,0,0,0,0,0,3,2008,159895
1522,909250040,70,RL,9842,4,Inside,SWISU,2Story,5,6,1921,1998,MetalSd,Wd Sdng,None,0.0,3,BrkTil,0.0,0.0,612.0,612.0,5,990,1611,0,2601,0.0,0.0,3,1,4,1,4,8,0,2.0,621.0,183,0,301,0,0,0,0,5,2008,189000
2496,532378130,20,RL,8020,3,Inside,Sawyer,1Story,5,6,1964,1964,HdBoard,HdBoard,None,0.0,3,CBlock,644.0,0.0,268.0,912.0,3,912,0,0,912,0.0,0.0,1,0,3,1,4,6,0,0.0,0.0,0,0,0,0,0,0,0,4,2006,124000
220,905103060,20,RL,11341,3,Inside,Sawyer,1Story,5,6,1957,1996,Wd Sdng,Wd Sdng,BrkFace,180.0,3,CBlock,1302.0,0.0,90.0,1392.0,3,1392,0,0,1392,1.0,0.0,1,1,3,1,4,5,1,2.0,528.0,0,0,0,0,95,0,0,5,2010,121500
1254,535354200,90,RL,12436,4,Inside,NAmes,1Story,5,5,1957,1957,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,0.0,0.0,1824.0,1824.0,2,1824,0,0,1824,0.0,0.0,2,0,5,2,4,9,0,2.0,484.0,0,0,0,0,0,0,0,1,2008,146000
1443,907196040,60,RL,12192,3,Inside,CollgCr,2Story,7,5,2000,2001,VinylSd,VinylSd,None,0.0,4,PConc,663.0,0.0,265.0,928.0,5,928,895,0,1823,1.0,0.0,2,1,3,1,5,6,0,2.0,626.0,192,36,0,0,0,0,4500,5,2008,235000
2885,911370530,120,RM,3842,3,Inside,Crawfor,1Story,8,5,2004,2005,CemntBd,CmentBd,Stone,186.0,4,PConc,1564.0,0.0,30.0,1594.0,5,1646,0,0,1646,1.0,1.0,2,0,2,1,5,5,1,2.0,525.0,128,53,0,0,155,0,0,12,2006,300000
2920,923228260,160,RM,1936,4,Inside,MeadowV,2Story,4,7,1970,1970,CemntBd,CmentBd,None,0.0,3,CBlock,0.0,0.0,546.0,546.0,4,546,546,0,1092,0.0,0.0,1,1,3,1,4,5,0,0.0,0.0,0,0,0,0,0,0,0,6,2006,90500
1197,534225120,90,RL,13101,3,Inside,NAmes,1Story,5,5,1965,1965,HdBoard,HdBoard,BrkFace,108.0,3,CBlock,231.0,0.0,1497.0,1728.0,3,1728,0,0,1728,0.0,0.0,2,0,6,2,4,10,0,2.0,576.0,0,0,0,0,0,0,0,11,2008,142600
848,907192090,20,RL,9808,3,Inside,CollgCr,1Story,7,5,2002,2002,VinylSd,VinylSd,BrkFace,110.0,4,PConc,788.0,0.0,785.0,1573.0,5,1573,0,0,1573,1.0,0.0,2,0,3,1,5,6,0,2.0,544.0,0,72,0,0,0,0,0,3,2009,227000
926,909279010,90,RL,8145,3,Corner,Crawfor,2.5Unf,7,6,1940,1950,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,246.0,0.0,674.0,920.0,5,1240,1240,0,2480,0.0,0.0,2,1,5,2,4,13,2,2.0,400.0,0,0,57,0,0,0,0,7,2009,205000
2158,907295040,20,RL,17227,2,CulDSac,CollgCr,1Story,8,5,1999,2000,VinylSd,VinylSd,BrkFace,158.0,4,PConc,915.0,0.0,426.0,1341.0,5,1341,0,0,1341,1.0,0.0,1,1,1,1,5,5,1,2.0,482.0,240,84,0,0,0,0,0,1,2007,246900
1555,911102090,70,C (all),5280,4,Corner,IDOTRR,2Story,4,7,1895,1950,Wd Sdng,Wd Sdng,None,0.0,3,Stone,0.0,0.0,173.0,173.0,5,825,536,0,1361,0.0,0.0,1,0,2,1,4,6,0,1.0,185.0,0,123,0,0,0,0,0,7,2008,89000
278,908102300,50,RL,11792,4,Inside,Edwards,1.5Fin,4,5,1948,1950,VinylSd,VinylSd,None,0.0,3,CBlock,0.0,0.0,744.0,744.0,5,792,328,0,1120,0.0,0.0,1,0,2,1,3,5,0,2.0,480.0,0,0,0,0,160,0,0,6,2010,64000
2522,533253160,120,RL,3876,3,Inside,Greens,1Story,8,5,1978,1978,Wd Sdng,Plywood,None,0.0,4,CBlock,652.0,526.0,48.0,1226.0,3,1226,0,0,1226,1.0,0.0,1,0,1,1,5,4,1,2.0,484.0,133,60,0,0,0,0,0,7,2006,170000
2683,903234030,30,RM,6000,4,Inside,OldTown,1Story,6,6,1925,1980,MetalSd,MetalSd,None,0.0,3,BrkTil,397.0,0.0,706.0,1103.0,4,1103,0,0,1103,0.0,0.0,1,0,2,1,5,5,1,2.0,440.0,166,120,0,0,0,0,0,7,2006,110500
2173,908127070,20,RL,8240,4,Inside,Edwards,1Story,6,6,1960,1960,HdBoard,HdBoard,Stone,198.0,3,CBlock,0.0,0.0,1179.0,1179.0,4,1179,0,0,1179,0.0,0.0,1,0,2,1,4,5,0,2.0,622.0,0,0,0,0,0,0,0,6,2007,110000
894,908201040,20,RL,9405,4,Inside,Edwards,1Story,5,9,1947,2008,VinylSd,VinylSd,None,0.0,3,CBlock,0.0,0.0,698.0,698.0,5,698,0,0,698,0.0,1.0,1,0,2,1,4,4,0,0.0,0.0,0,200,0,0,0,0,0,6,2009,118000
1066,528170070,60,RL,10625,4,Inside,NridgHt,2Story,7,5,2003,2004,VinylSd,VinylSd,BrkFace,292.0,4,PConc,866.0,0.0,132.0,998.0,5,1006,1040,0,2046,1.0,0.0,2,1,3,1,5,8,1,3.0,871.0,320,62,0,0,0,0,0,8,2008,284000
1261,535402120,60,RL,9247,3,Inside,NAmes,2Story,6,6,1962,1962,HdBoard,HdBoard,BrkFace,318.0,3,CBlock,319.0,0.0,539.0,858.0,5,858,858,0,1716,0.0,0.0,1,1,4,1,4,8,1,2.0,490.0,0,84,0,0,120,0,0,3,2008,171000
537,531369010,60,RL,10628,3,Corner,SawyerW,2Story,7,5,2004,2004,VinylSd,VinylSd,None,0.0,4,PConc,0.0,0.0,835.0,835.0,5,871,941,0,1812,0.0,0.0,2,1,3,1,5,8,0,2.0,478.0,146,91,0,0,0,0,0,1,2009,193000
2301,923275010,20,RL,11000,2,Corner,Mitchel,1Story,5,6,1976,2003,Plywood,Plywood,None,0.0,3,PConc,1090.0,0.0,0.0,1090.0,3,1178,0,0,1178,1.0,0.0,1,1,3,1,4,6,0,2.0,502.0,0,44,0,0,88,0,0,6,2007,135000
2854,909253080,70,RL,9399,4,Inside,Crawfor,2.5Unf,7,8,1919,1950,MetalSd,Stucco,None,0.0,3,BrkTil,0.0,0.0,818.0,818.0,3,818,818,0,1636,0.0,0.0,1,1,4,1,5,7,1,1.0,288.0,0,0,212,0,0,0,0,9,2006,167000
2649,902128020,20,RM,7200,4,Inside,OldTown,1Story,4,5,1950,1950,MetalSd,MetalSd,None,0.0,3,CBlock,0.0,0.0,576.0,576.0,5,864,0,0,864,0.0,0.0,1,0,2,1,4,5,0,1.0,528.0,0,0,0,0,115,0,0,8,2006,105000
2776,907180120,20,RL,10264,3,Inside,CollgCr,1Story,7,5,1999,1999,VinylSd,VinylSd,BrkFace,183.0,4,PConc,1162.0,0.0,426.0,1588.0,5,1588,0,0,1588,0.0,0.0,2,0,3,1,5,6,0,2.0,472.0,158,29,0,0,0,0,0,8,2006,214000
2403,528172150,60,RL,13215,3,Corner,NridgHt,2Story,8,5,2004,2004,VinylSd,VinylSd,BrkFace,112.0,4,PConc,994.0,0.0,426.0,1420.0,5,1426,488,0,1914,1.0,0.0,2,1,3,1,5,9,1,3.0,746.0,168,127,0,0,0,0,0,2,2006,279000
2355,527375160,80,RL,10530,4,Inside,NWAmes,SLvl,6,6,1975,2000,Plywood,Plywood,BrkFace,248.0,3,CBlock,548.0,0.0,127.0,675.0,3,1109,766,0,1875,0.0,0.0,3,0,3,1,5,8,1,2.0,485.0,48,28,0,0,0,0,0,6,2006,184500
1983,902201130,50,RM,6000,4,Inside,OldTown,1.5Fin,3,7,1948,2002,MetalSd,MetalSd,None,0.0,3,CBlock,331.0,0.0,318.0,649.0,5,679,504,0,1183,0.0,0.0,1,1,2,1,4,6,0,1.0,308.0,0,176,0,0,0,0,0,6,2007,120000
547,531450120,60,RL,7703,4,Inside,SawyerW,2Story,6,6,1992,1992,HdBoard,HdBoard,None,0.0,4,PConc,52.0,364.0,400.0,816.0,5,833,897,0,1730,0.0,0.0,2,1,3,1,5,6,0,2.0,528.0,0,91,0,0,168,0,0,11,2009,171500
1842,533208070,160,FV,4251,3,Inside,Somerst,2Story,7,5,2006,2007,MetalSd,MetalSd,None,0.0,4,PConc,0.0,0.0,625.0,625.0,5,625,625,0,1250,0.0,0.0,2,1,2,1,5,5,0,2.0,528.0,0,54,0,0,0,0,0,6,2007,164700
2748,906204180,60,RL,12128,3,Inside,SawyerW,2Story,6,4,1989,1989,HdBoard,HdBoard,BrkFace,232.0,4,CBlock,549.0,0.0,319.0,868.0,5,1313,1246,0,2559,0.0,0.0,2,1,4,1,6,9,1,2.0,506.0,0,245,0,0,168,0,0,11,2006,209000
2425,528228430,120,RM,3072,4,Inside,Blmngtn,1Story,7,5,2004,2004,VinylSd,VinylSd,BrkFace,18.0,4,PConc,1059.0,0.0,306.0,1365.0,5,1548,0,0,1548,1.0,0.0,2,0,2,1,5,7,1,2.0,388.0,143,20,0,0,0,0,0,9,2006,225000
2837,908227040,50,RL,8410,4,FR2,Edwards,1.5Fin,5,3,1910,1996,Wd Sdng,VinylSd,None,0.0,3,PConc,0.0,0.0,658.0,658.0,3,658,526,0,1184,0.0,0.0,1,0,5,1,4,8,0,0.0,0.0,0,151,0,0,0,0,0,5,2006,81000
2114,906402070,60,RL,14364,3,Inside,SawyerW,2Story,7,5,1988,1989,Plywood,Plywood,BrkFace,128.0,4,CBlock,1065.0,0.0,92.0,1157.0,5,1180,882,0,2062,1.0,0.0,2,1,3,1,4,7,1,2.0,454.0,60,55,0,0,154,0,0,4,2007,277000
1890,534278190,20,RL,8680,4,Inside,NAmes,1Story,5,7,1960,1960,CemntBd,CmentBd,None,0.0,3,CBlock,0.0,0.0,894.0,894.0,3,894,0,0,894,0.0,0.0,1,0,3,1,4,5,0,1.0,312.0,0,0,0,0,0,0,0,1,2007,117600
621,534477110,50,RL,9600,4,Inside,NAmes,1.5Fin,6,8,1950,2005,VinylSd,VinylSd,None,0.0,3,CBlock,120.0,0.0,736.0,856.0,5,1112,556,0,1668,0.0,0.0,1,1,3,1,4,6,0,1.0,271.0,0,0,0,0,0,0,0,9,2009,140000
